Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
1313,"1313.17142","Streptococcus pneumoniae strain 105","ciprofloxacin","Susceptible","2","<=","2","mg/L","Broth dilution",,"Sensititre","Thermo Fisher Scientific","CLSI",,,,,"Laboratory Method",,
195,"195.2088","Campylobacter coli strain FSIS1605892","ciprofloxacin","Susceptible","0.12","=","0.12","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
28901,"28901.13316","Salmonella enterica strain 0384C","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2010,,,,"Laboratory Method",,"31222015"
90371,"90371.7000","Salmonella enterica subsp. enterica serovar Typhimurium AUSMDU00003627","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
72407,"72407.584","Klebsiella pneumoniae subsp. pneumoniae strain 3189STDY5864809","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","CLSI",2010,,,,"Laboratory Method",,"30787414"
85569,"85569.52","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain V74","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
562,"562.97928","Escherichia coli 4fce22ae-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.100834","Escherichia coli feb3bea6-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
1280,"1280.8323","Staphylococcus aureus C00013380","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
485,"485.9685","Neisseria gonorrhoeae strain AUSMDU00005559","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme",,,,,"Laboratory Method",,"29247013"
562,"562.97992","Escherichia coli 17e78f88-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
562,"562.98000","Escherichia coli 0ff7b4f6-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,"E-test",,,,,,,"Laboratory Method",,
485,"485.12895","Neisseria gonorrhoeae AUSMDU00011812","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1280,"1280.9975","Staphylococcus aureus C00013176","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
562,"562.7773","Escherichia coli strain 402605","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
1280,"1280.15897","Staphylococcus aureus strain HCW23_100415","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28704546"
1280,"1280.39726","Staphylococcus aureus W2MRSA8-13","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2012,,,,"Laboratory Method",,"29295910"
562,"562.22934","Escherichia coli O8:H4 strain ECO0544","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
1773,"1773.18624","Mycobacterium tuberculosis ERR1034748","ciprofloxacin","Susceptible",,,,,,,,,"WHO: Guidelines for Surveillance of Drug Resistance in Tuberculosis",2009,,,,"Laboratory Method",,"29358649"
90371,"90371.3928","Salmonella enterica subsp. enterica serovar Typhimurium strain H133220558","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"used breakpoint concentrations set in this publication",,,,,"Laboratory Method",,"25713745"
562,"562.22627","Escherichia coli O16:H6 strain ECO0212","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
28901,"28901.22586","Salmonella enterica AUSMDU00018708","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
485,"485.13608","Neisseria gonorrhoeae AUSMDU00011421","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
90370,"90370.2515","Salmonella enterica subsp. enterica serovar Typhi strain 311189_269186","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2018,,,,"Laboratory Method",,"31253105"
90371,"90371.5248","Salmonella enterica subsp. enterica serovar Typhimurium 30385","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Oxoid","CLSI",2014,,,,"Laboratory Method",,"30181247"
28901,"28901.24433","Salmonella enterica B137_2018","ciprofloxacin","Susceptible","<0.03","<","0.03","mg/L","MIC",,,,"CLSI",2021,,,,"Laboratory Method",,"35651495"
28901,"28901.23708","Salmonella enterica AUSMDU00033558","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
624,"624.2561","Shigella sonnei strain AUSMDU00011142","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
562,"562.100518","Escherichia coli bb7927ec-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.24169","Salmonella enterica AUSMDU00033169","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28901,"28901.8644","Salmonella enterica strain CVM N37896","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
195,"195.2238","Campylobacter coli strain FSIS1606739","ciprofloxacin","Susceptible","0.25","=","0.25","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.15553","Klebsiella pneumoniae strain KSB1_6E","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux","CLSI",,,,,"Laboratory Method",,"28369261"
28901,"28901.23358","Salmonella enterica AUSMDU00033180","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.22468","Escherichia coli O18ac:H1 strain ECO0041","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"VITEK 2","BioMerieux",,,,,,"Laboratory Method",,"28720578"
562,"562.96926","Escherichia coli VREC1030","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
90370,"90370.5410","Salmonella enterica subsp. enterica serovar Typhi MCC2121","ciprofloxacin","Susceptible","35",,"35","mm","Disk diffusion",,,,"CLSI",2015,,,,"Laboratory Method",,"34515028"
573,"573.66780","Klebsiella pneumoniae KP_NORM_BLD_13380","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",,,,,"Laboratory Method",,"34935048"
1620419,"1620419.91","Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N41906","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
485,"485.13485","Neisseria gonorrhoeae AUSMDU00011993","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
90371,"90371.7143","Salmonella enterica subsp. enterica serovar Typhimurium AUSMDU00003757","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.99896","Escherichia coli ac250cf2-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.22856","Salmonella enterica AUSMDU00033156","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1402511,"1402511.3","Pseudomonas aeruginosa BWHPSA011","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,
485,"485.13912","Neisseria gonorrhoeae AUSMDU00014929","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.96827","Escherichia coli VREC0960","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
28901,"28901.8857","Salmonella enterica strain CVM N41742","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
28901,"28901.24254","Salmonella enterica AUSMDU00033484","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1773,"1773.3598","Mycobacterium tuberculosis C00003815","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880;26116186"
28901,"28901.22486","Salmonella enterica AUSMDU00021037","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
28901,"28901.24281","Salmonella enterica AUSMDU00033006","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.7718","Escherichia coli strain R203092-3A","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"30127495"
1280,"1280.9737","Staphylococcus aureus C00002620","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
562,"562.96593","Escherichia coli VREC0771","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
54388,"54388.307","Salmonella enterica subsp. enterica serovar Paratyphi A strain 04-1364","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"eucast",2014,,,,"Laboratory Method",,"28348832"
485,"485.17450","Neisseria gonorrhoeae AUSMDU00015002","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
1280,"1280.9822","Staphylococcus aureus C00003251","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
287,"287.7680","Pseudomonas aeruginosa strain PA_185","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,"31594927"
562,"562.97002","Escherichia coli VREC1112","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
28901,"28901.13395","Salmonella enterica strain 3508A","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2010,,,,"Laboratory Method",,"31222015"
562,"562.58781","Escherichia coli strain ENV316","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Thermo Fisher Scientific","clsi",2013,,,,"Laboratory Method",,"29184361"
28901,"28901.23390","Salmonella enterica AUSMDU00013792","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.99252","Escherichia coli a4fe81ce-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
573,"573.24384","Klebsiella pneumoniae strain MUGSI_246","ciprofloxacin","Susceptible","0.25","<","0.25","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
562,"562.96915","Escherichia coli VREC1024","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.100615","Escherichia coli 9011d9f6-7bb8-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.14348","Neisseria gonorrhoeae AUSMDU00013518","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
28901,"28901.9025","Salmonella enterica strain CVM N53015","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
1280,"1280.10029","Staphylococcus aureus C00013363","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
90371,"90371.7135","Salmonella enterica subsp. enterica serovar Typhimurium AUSMDU00003731","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.96507","Escherichia coli VREC0713","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
485,"485.13636","Neisseria gonorrhoeae AUSMDU00011431","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.100413","Escherichia coli 7d2cd880-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
28901,"28901.8802","Salmonella enterica strain CVM N40390","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
211968,"211968.3","Salmonella enterica subsp. enterica serovar Albany strain CVM N45398","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
28901,"28901.8677","Salmonella enterica strain CVM N37936","ciprofloxacin","Susceptible","0.03","=","0.03","mg/L","Broth dilution",,,"Trek Diagnostic Systems","CLSI",,,,,"Laboratory Method",,
28901,"28901.23137","Salmonella enterica AUSMDU00033684","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
562,"562.23183","Escherichia coli O6:H1 strain ECO0800","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
485,"485.13382","Neisseria gonorrhoeae AUSMDU00011536","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.99890","Escherichia coli b2f021a2-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
85569,"85569.241","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain H40","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
1280,"1280.30351","Staphylococcus aureus strain HICF0822","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
90371,"90371.5393","Salmonella enterica subsp. enterica serovar Typhimurium 2339","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,"Oxoid","CLSI",2014,,,,"Laboratory Method",,"30181247"
1280,"1280.8094","Staphylococcus aureus C00012763","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
562,"562.96611","Escherichia coli VREC0781","ciprofloxacin","Susceptible","0.19",,"0.19","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
562,"562.96692","Escherichia coli VRES0861","ciprofloxacin","Susceptible","<=0.25","<=","0.25","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"34485958"
1280,"1280.30207","Staphylococcus aureus strain HICF0662","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",2019,,,,"Laboratory Method",,"32025709"
1620419,"1620419.3","Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N43469","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
292,"292.628","Burkholderia cepacia B46","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,"35544262"
573,"573.13370","Klebsiella pneumoniae KPN1429ec","ciprofloxacin","Susceptible","1",,"1","mg/L","Broth dilution",,"BD Phoenix",,"CLSI",2017,,,,"Laboratory Method",,"28512093;28776045"
1280,"1280.39695","Staphylococcus aureus 1149","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"CLSI",2012,,,,"Laboratory Method",,"29295910"
340190,"340190.21","Salmonella enterica subsp. enterica serovar Schwarzengrund strain CVM N39866","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","Broth dilution",,"CMV2AGNF/CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
562,"562.98452","Escherichia coli a0c0b802-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,,,,,,"Laboratory Method",,
562,"562.99611","Escherichia coli b57b6f4e-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
624,"624.2482","Shigella sonnei strain AUSMDU00009533","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
485,"485.15613","Neisseria gonorrhoeae AUSMDU00011111","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
28901,"28901.8359","Salmonella enterica strain 2014AM-2534","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
1280,"1280.9892","Staphylococcus aureus C00007070","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
28901,"28901.23093","Salmonella enterica AUSMDU00017834","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
90371,"90371.7280","Salmonella enterica subsp. enterica serovar Typhimurium AUSMDU00003643","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
1280,"1280.9978","Staphylococcus aureus C00013184","ciprofloxacin","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"26686880"
562,"562.12961","Escherichia coli strain F1-8-ERB4","ciprofloxacin","Susceptible","0.5",,"0.5","mg/L","Broth dilution",,"VITEK 2","BioMerieux","EUCAST",,,,,"Laboratory Method",,"28118859"
85569,"85569.321","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain H123","ciprofloxacin","Susceptible",,,,,"Agar dilution","0.5 mg/L",,,,,,,,"Laboratory Method",,"24030491"
28901,"28901.24292","Salmonella enterica AUSMDU00006700","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"34907895"
485,"485.17476","Neisseria gonorrhoeae AUSMDU00015023","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
195,"195.2224","Campylobacter coli strain FSIS1606671","ciprofloxacin","Susceptible","0.12","=","0.12","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
197,"197.16131","Campylobacter jejuni strain FSIS1606241","ciprofloxacin","Susceptible","0.06","=","0.06","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
485,"485.18408","Neisseria gonorrhoeae NGPT13037","ciprofloxacin","Susceptible",,,,,,,,,"EUCAST",2019,,,,"Laboratory Method",,"33245688"
485,"485.14761","Neisseria gonorrhoeae AUSMDU00013347","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
550,"550.2148","Enterobacter cloacae strain MUGSI_228","ciprofloxacin","Susceptible","0.25","<","0.25","mg/L","Broth dilution",,,,"CLSI",,,,,"Laboratory Method",,
485,"485.14888","Neisseria gonorrhoeae AUSMDU00012602","ciprofloxacin","Susceptible",,,,,"Agar dilution",,,,"Australian Gonococcal Surveillance Programme (AGSP)",,,,,"Laboratory Method",,"31488838"
562,"562.99310","Escherichia coli 3ed20740-7bb9-11e9-a8d3-68b59976a384","ciprofloxacin","Susceptible",,,,,"Disk diffusion",,,,"EUCAST",,,,,"Laboratory Method",,
666,"666.4904","Vibrio cholerae D-SSH2/1-TY8","ciprofloxacin","Susceptible",,,,,"Broth dilution",,"Sensititre","Thermo Fisher Scientific","clsi",2015,,,,"Laboratory Method",,"28103259"
